iter	Passed	Remaining
249	658	1976
250	660	1972
251	663	1970
252	666	1967
253	668	1963
254	671	1961
255	673	1958
256	676	1955
257	678	1951
258	681	1949
259	683	1944
260	685	1941
261	688	1939
262	690	1935
263	692	1931
264	695	1928
265	697	1924
266	699	1920
267	701	1916
268	704	1914
269	706	1911
270	709	1907
271	711	1904
272	714	1902
273	716	1898
274	719	1897
275	722	1895
276	724	1891
277	726	1887
278	729	1885
279	731	1881
280	733	1877
281	736	1876
282	739	1872
283	741	1868
284	743	1866
285	746	1862
286	748	1858
287	750	1854
288	752	1852
289	754	1848
290	756	1843
291	758	1840
292	761	1837
293	763	1833
294	765	1830
295	769	1829
296	772	1828
297	775	1825
298	777	1822
299	779	1819
300	781	1815
301	784	1814
302	787	1810
303	789	1807
304	791	1803
305	793	1800
306	795	1796
307	797	1792
308	801	1791
309	803	1788
310	805	1785
311	808	1782
312	810	1778
313	812	1774
314	814	1770
315	817	1769
316	819	1765
317	821	1761
318	823	1758
319	825	1754
320	827	1750
321	829	1746
322	833	1746
323	835	1742
324	838	1740
325	840	1738
326	843	1735
327	845	1731
328	848	1731
329	851	1728
330	853	1725
331	855	1721
332	857	1718
333	860	1714
334	862	1711
335	866	1711
336	868	1708
337	870	1705
338	873	1702
339	875	1699
340	877	1696
341	880	1694
342	882	1689
343	884	1687
344	887	1684
345	889	1682
346	891	1678
347	894	1674
348	896	1672
349	900	1671
350	902	1668
351	904	1665
352	907	1662
353	908	1658
354	911	1655
355	914	1654
356	917	1651
357	919	1648
358	921	1645
359	923	1641
360	925	1638
361	927	1635
362	931	1634
363	933	1631
364	935	1627
365	937	1624
366	940	1621
367	942	1618
368	945	1616
369	947	1614
370	950	1610
371	952	1608
372	954	1605
373	957	1602
374	959	1598
375	962	1597
376	964	1593
377	966	1591
378	969	1588
379	971	1585
380	974	1582
381	976	1579
382	979	1577
383	981	1574
384	983	1571
385	985	1568
386	988	1565
387	990	1562
388	993	1560
389	996	1558
390	998	1555
391	1001	1552
392	1003	1550
393	1006	1547
394	1008	1544
395	1011	1542
396	1013	1539
397	1016	1537
398	1018	1534
399	1021	1531
400	1023	1528
401	1026	1526
402	1028	1524
403	1030	1520
404	1032	1517
405	1035	1514
406	1037	1512
407	1040	1509
408	1042	1506
409	1045	1504
410	1047	1501
411	1049	1498
412	1051	1495
413	1053	1491
414	1055	1488
415	1058	1486
416	1061	1484
417	1063	1481
418	1066	1478
419	1068	1475
420	1070	1472
421	1072	1469
422	1075	1467
423	1078	1464
424	1080	1461
425	1082	1459
426	1084	1455
427	1087	1452
428	1089	1449
429	1092	1447
430	1094	1444
431	1096	1442
432	1099	1439
433	1101	1436
434	1103	1433
435	1105	1430
436	1108	1427
437	1110	1424
438	1112	1421
439	1115	1419
440	1117	1416
441	1119	1413
442	1121	1410
443	1124	1408
444	1127	1406
445	1130	1404
446	1133	1402
447	1136	1399
448	1139	1398
449	1142	1395
450	1144	1393
451	1146	1390
452	1149	1387
453	1151	1384
454	1154	1383
455	1157	1380
456	1160	1378
457	1162	1375
458	1164	1373
459	1167	1370
460	1170	1367
461	1174	1367
462	1177	1365
463	1181	1364
464	1185	1364
465	1189	1362
466	1191	1359
467	1193	1356
468	1196	1354
469	1198	1351
470	1202	1350
471	1204	1347
472	1206	1344
473	1208	1341
474	1211	1339
475	1213	1336
476	1217	1334
477	1219	1331
478	1222	1329
479	1227	1330
480	1231	1328
481	1235	1327
482	1238	1325
483	1241	1323
484	1245	1322
485	1249	1322
486	1252	1319
487	1256	1317
488	1258	1315
489	1260	1312
490	1264	1310
491	1266	1308
492	1269	1305
493	1272	1303
494	1274	1300
495	1277	1297
496	1280	1295
497	1282	1293
498	1284	1289
499	1286	1286
500	1289	1284
501	1291	1281
502	1293	1278
503	1296	1275
504	1298	1272
505	1300	1270
506	1303	1267
507	1306	1264
508	1308	1262
509	1311	1260
510	1314	1257
511	1316	1254
512	1318	1251
513	1320	1248
514	1322	1245
515	1324	1242
516	1327	1239
517	1330	1237
518	1332	1234
519	1334	1231
520	1336	1228
521	1338	1225
522	1340	1222
523	1342	1219
524	1345	1217
525	1347	1214
526	1349	1211
527	1351	1208
528	1353	1205
529	1356	1202
530	1358	1200
531	1361	1198
532	1364	1195
533	1366	1192
534	1368	1189
535	1370	1186
536	1373	1183
537	1375	1181
538	1379	1179
539	1381	1176
540	1383	1174
541	1386	1171
542	1388	1168
543	1390	1165
544	1393	1163
545	1396	1161
546	1399	1158
547	1401	1155
548	1403	1152
549	1405	1150
550	1408	1148
551	1412	1146
552	1414	1143
553	1416	1140
554	1418	1137
555	1420	1134
556	1423	1132
557	1427	1130
558	1429	1128
559	1432	1125
560	1434	1122
561	1436	1119
562	1438	1116
563	1441	1114
564	1444	1111
565	1446	1108
566	1448	1106
567	1450	1103
568	1452	1100
569	1455	1097
570	1458	1095
571	1460	1093
572	1463	1090
573	1466	1088
574	1469	1085
575	1471	1083
576	1474	1081
577	1477	1078
578	1479	1075
579	1482	1073
580	1484	1070
581	1486	1067
582	1490	1065
583	1493	1063
584	1494	1060
585	1497	1057
586	1500	1055
587	1502	1052
588	1505	1050
589	1508	1048
590	1510	1045
591	1513	1043
592	1516	1040
593	1518	1037
594	1521	1035
595	1524	1033
596	1527	1030
597	1530	1028
598	1533	1026
599	1536	1024
600	1540	1022
601	1542	1019
602	1544	1017
603	1548	1015
604	1550	1012
605	1553	1010
606	1556	1008
607	1559	1005
608	1561	1002
609	1563	999
610	1565	997
611	1568	994
612	1571	991
613	1573	989
614	1575	986
615	1577	983
616	1580	980
617	1582	977
618	1584	975
619	1587	973
620	1589	970
621	1592	967
622	1594	964
623	1596	962
624	1598	959
625	1600	956
626	1603	953
627	1605	951
628	1608	948
629	1610	946
630	1613	943
631	1616	941
632	1619	939
633	1623	936
634	1626	934
635	1628	932
636	1630	929
637	1633	926
638	1637	925
639	1640	922
640	1642	920
641	1645	917
642	1648	915
643	1651	913
644	1655	911
645	1657	908
646	1660	906
647	1663	903
648	1666	901
649	1669	898
650	1672	896
651	1675	894
652	1677	891
653	1680	889
654	1683	886
655	1686	884
656	1689	882
657	1691	879
658	1693	876
659	1696	874
660	1701	872
661	1704	870
662	1707	867
663	1709	865
664	1713	863
665	1716	861
666	1720	858
667	1722	856
668	1725	853
669	1727	851
670	1731	848
671	1734	846
672	1736	843
673	1739	841
674	1742	838
675	1745	836
676	1749	834
677	1752	832
678	1754	829
679	1758	827
680	1760	824
681	1764	822
682	1767	820
683	1770	817
684	1773	815
685	1776	813
686	1780	811
687	1783	808
688	1786	806
689	1788	803
690	1791	801
691	1794	798
692	1797	796
693	1799	793
694	1802	790
695	1804	788
696	1806	785
697	1809	782
698	1812	780
699	1815	778
700	1818	775
701	1820	772
702	1823	770
703	1825	767
704	1829	765
705	1832	763
706	1834	760
707	1837	757
708	1839	755
709	1842	752
710	1845	750
711	1848	747
712	1851	745
713	1853	742
714	1856	740
715	1860	737
716	1862	735
717	1865	732
718	1867	729
719	1869	727
720	1872	724
721	1883	725
722	1885	722
723	1888	719
724	1891	717
725	1894	714
726	1896	712
727	1899	709
728	1901	706
729	1904	704
730	1907	701
731	1910	699
732	1912	696
733	1915	694
734	1917	691
735	1919	688
736	1923	686
737	1925	683
738	1928	681
739	1930	678
740	1932	675
741	1934	672
742	1937	670
743	1939	667
744	1943	665
745	1946	662
746	1948	659
747	1951	657
748	1953	654
749	1957	652
750	1961	650
751	1963	647
752	1966	644
753	1968	642
754	1972	639
755	1975	637
756	1978	635
757	1980	632
758	1983	629
759	1985	627
760	1989	624
761	1991	622
762	1994	619
763	1996	616
764	1998	613
765	2000	611
766	2003	608
767	2005	605
768	2008	603
769	2010	600
770	2013	598
771	2015	595
772	2018	592
773	2022	590
774	2025	588
775	2028	585
776	2030	582
777	2033	580
778	2036	577
779	2039	575
780	2041	572
781	2044	570
782	2047	567
783	2049	564
784	2052	562
785	2055	559
786	2058	556
787	2060	554
788	2063	551
789	2066	549
790	2070	547
791	2073	544
792	2076	542
793	2079	539
794	2081	536
795	2084	534
796	2087	531
797	2090	529
798	2092	526
799	2095	523
800	2098	521
801	2101	518
802	2104	516
803	2106	513
804	2109	511
805	2112	508
806	2115	505
807	2119	503
808	2122	501
809	2124	498
810	2127	495
811	2129	493
812	2132	490
813	2135	487
814	2137	485
815	2139	482
816	2141	479
817	2144	477
818	2146	474
819	2150	471
820	2152	469
821	2155	466
822	2158	464
823	2160	461
824	2163	458
825	2166	456
826	2168	453
827	2170	450
828	2173	448
829	2175	445
830	2178	442
831	2182	440
832	2185	438
833	2188	435
834	2191	433
835	2194	430
836	2198	428
837	2202	425
838	2204	423
839	2206	420
840	2209	417
841	2212	415
842	2215	412
843	2218	410
844	2221	407
845	2223	404
846	2226	402
847	2229	399
848	2232	397
849	2235	394
850	2238	391
851	2241	389
852	2244	386
853	2247	384
854	2250	381
855	2252	378
856	2255	376
857	2257	373
858	2260	371
859	2263	368
860	2265	365
861	2268	363
862	2270	360
863	2273	357
864	2276	355
865	2279	352
866	2281	350
867	2284	347
868	2287	344
869	2290	342
870	2293	339
871	2296	337
872	2298	334
873	2300	331
874	2303	329
875	2306	326
876	2310	324
877	2313	321
878	2316	318
879	2319	316
880	2322	313
881	2326	311
882	2329	308
883	2331	305
884	2334	303
885	2337	300
886	2339	298
887	2342	295
888	2346	292
889	2348	290
890	2350	287
891	2353	284
892	2355	282
893	2357	279
894	2360	276
895	2362	274
896	2365	271
897	2367	268
898	2370	266
899	2372	263
900	2375	260
901	2377	258
902	2379	255
903	2382	253
904	2385	250
905	2387	247
906	2390	245
907	2393	242
908	2395	239
909	2397	237
910	2400	234
911	2403	231
912	2406	229
913	2409	226
914	2411	224
915	2413	221
916	2415	218
917	2418	216
918	2420	213
919	2424	210
920	2426	208
921	2429	205
922	2432	202
923	2435	200
924	2439	197
925	2442	195
926	2444	192
927	2447	189
928	2449	187
929	2452	184
930	2455	181
931	2458	179
932	2460	176
933	2462	174
934	2465	171
935	2469	168
936	2473	166
937	2475	163
938	2478	160
939	2480	158
940	2482	155
941	2485	153
942	2488	150
943	2491	147
944	2494	145
945	2497	142
946	2500	139
947	2503	137
948	2506	134
949	2509	132
950	2511	129
951	2513	126
952	2516	124
953	2519	121
954	2522	118
955	2525	116
956	2528	113
957	2532	111
958	2536	108
959	2538	105
960	2541	103
961	2544	100
962	2546	97
963	2550	95
964	2553	92
965	2556	89
966	2559	87
967	2562	84
968	2565	82
969	2568	79
970	2574	76
971	2577	74
972	2581	71
973	2584	69
974	2587	66
975	2590	63
976	2593	61
977	2595	58
978	2598	55
979	2601	53
980	2603	50
981	2606	47
982	2608	45
983	2610	42
984	2613	39
985	2617	37
986	2619	34
987	2621	31
988	2624	29
989	2627	26
990	2629	23
991	2632	21
992	2634	18
993	2637	15
994	2639	13
995	2641	10
996	2644	7
997	2646	5
998	2649	2
999	2651	0
